lat,lon,crs,tas_anom
45.5,41.5,b'',6.4313526
45.5,42.5,b'',6.456069
45.5,43.5,b'',6.474269
45.5,44.5,b'',6.4821954
45.5,45.5,b'',6.3626595
45.5,46.5,b'',6.237126
45.5,47.5,b'',6.092313
45.5,48.5,b'',6.0107718
45.5,49.5,b'',5.953263
45.5,50.5,b'',6.031264
45.5,51.5,b'',6.2235675
45.5,52.5,b'',6.426634
45.5,53.5,b'',6.674976
45.5,54.5,b'',6.884361
45.5,55.5,b'',7.0836253
45.5,56.5,b'',7.1678205
45.5,57.5,b'',7.238546
45.5,58.5,b'',7.1569633
45.5,59.5,b'',7.0950155
45.5,60.5,b'',7.2672706
45.5,61.5,b'',7.3910313
45.5,62.5,b'',7.437172
45.5,63.5,b'',7.4399414
45.5,64.5,b'',7.41877
45.5,65.5,b'',7.42329
45.5,66.5,b'',7.424965
45.5,67.5,b'',7.3932905
45.5,68.5,b'',7.3816795
45.5,69.5,b'',7.3677797
45.5,70.5,b'',7.3559637
45.5,71.5,b'',7.257947
45.5,72.5,b'',7.208593
45.5,73.5,b'',7.192037
45.5,74.5,b'',7.231855
45.5,75.5,b'',7.3102884
45.5,76.5,b'',7.295523
45.5,77.5,b'',7.262844
45.5,78.5,b'',7.1928797
45.5,79.5,b'',7.07084
45.5,80.5,b'',7.0575004
45.5,81.5,b'',7.099708
45.5,82.5,b'',7.1668687
45.5,83.5,b'',7.2739735
45.5,84.5,b'',7.372206
45.5,85.5,b'',7.512042
45.5,86.5,b'',7.609494
45.5,87.5,b'',7.5891643
45.5,88.5,b'',7.535456
45.5,89.5,b'',7.4309487
45.5,90.5,b'',7.4042053
45.5,91.5,b'',7.35967
45.5,92.5,b'',7.3422546
45.5,93.5,b'',7.3263583
45.5,94.5,b'',7.3251867
45.5,95.5,b'',7.3062105
45.5,96.5,b'',7.2724905
45.5,97.5,b'',7.1929
45.5,98.5,b'',7.0741534
45.5,99.5,b'',6.938603
45.5,100.5,b'',6.8842235
45.5,101.5,b'',6.833351
45.5,102.5,b'',6.827431
45.5,103.5,b'',6.8672905
45.5,104.5,b'',6.9088354
45.5,105.5,b'',6.9522686
45.5,106.5,b'',6.969497
45.5,107.5,b'',6.9824777
45.5,108.5,b'',6.9975467
45.5,109.5,b'',7.0348334
45.5,110.5,b'',7.0521035
45.5,111.5,b'',7.065552
45.5,112.5,b'',7.081677
45.5,113.5,b'',7.049402
45.5,114.5,b'',7.0873823
45.5,115.5,b'',7.1035986
45.5,116.5,b'',7.1282268
45.5,117.5,b'',7.0878434
45.5,118.5,b'',7.0100503
45.5,119.5,b'',6.9296837
45.5,120.5,b'',6.8605256
45.5,121.5,b'',6.904445
45.5,122.5,b'',6.932533
45.5,123.5,b'',6.9868183
45.5,124.5,b'',7.0260167
45.5,125.5,b'',7.0276337
45.5,126.5,b'',7.035121
45.5,127.5,b'',6.97951
45.5,128.5,b'',6.9364634
45.5,129.5,b'',6.9169044
45.5,130.5,b'',6.9707265
45.5,131.5,b'',7.0277643
45.5,132.5,b'',7.053087
45.5,133.5,b'',7.04962
45.5,134.5,b'',6.982159
45.5,135.5,b'',6.809784
45.5,136.5,b'',6.713215
45.5,137.5,b'',6.572616
45.5,138.5,b'',6.4558268
45.5,139.5,b'',6.502361
45.5,140.5,b'',6.5318756
45.5,141.5,b'',6.5889826
45.5,142.5,b'',6.606163
45.5,143.5,b'',6.5884604
45.5,144.5,b'',6.5768857
45.5,145.5,b'',6.5319924
45.5,146.5,b'',6.492008
45.5,147.5,b'',6.4463925
45.5,148.5,b'',6.3678555
45.5,149.5,b'',6.2979274
45.5,150.5,b'',6.183669
45.5,151.5,b'',6.090739
45.5,152.5,b'',5.995532
45.5,153.5,b'',5.908313
45.5,154.5,b'',5.8168545
45.5,155.5,b'',5.7408314
45.5,156.5,b'',5.6678047
45.5,157.5,b'',5.600471
45.5,158.5,b'',5.5430493
45.5,159.5,b'',5.4603577
45.5,160.5,b'',5.40944
45.5,161.5,b'',5.341789
45.5,162.5,b'',5.295991
45.5,163.5,b'',5.2471986
45.5,164.5,b'',5.2114277
45.5,165.5,b'',5.1688013
45.5,166.5,b'',5.134996
45.5,167.5,b'',5.0974174
45.5,168.5,b'',5.0677104
45.5,169.5,b'',5.0426064
45.5,170.5,b'',5.0166125
45.5,171.5,b'',4.994358
45.5,172.5,b'',4.972581
45.5,173.5,b'',4.952865
45.5,174.5,b'',4.93051
45.5,175.5,b'',4.9128304
45.5,176.5,b'',4.894291
45.5,177.5,b'',4.8849196
45.5,178.5,b'',4.8722773
45.5,179.5,b'',4.8594785
46.5,-179.5,b'',4.8721275
46.5,-178.5,b'',4.860981
46.5,-177.5,b'',4.854269
46.5,-176.5,b'',4.8450813
46.5,-175.5,b'',4.8375363
46.5,-174.5,b'',4.829884
46.5,-173.5,b'',4.8241706
46.5,-172.5,b'',4.8129406
46.5,-171.5,b'',4.808778
46.5,-170.5,b'',4.80001
46.5,-169.5,b'',4.789963
46.5,-168.5,b'',4.780182
46.5,-167.5,b'',4.7717404
46.5,-166.5,b'',4.7542624
46.5,-165.5,b'',4.7473855
46.5,-164.5,b'',4.731728
46.5,-163.5,b'',4.7189674
46.5,-162.5,b'',4.709175
46.5,-161.5,b'',4.697281
46.5,-160.5,b'',4.6838326
46.5,-159.5,b'',4.678201
46.5,-158.5,b'',4.662203
46.5,-157.5,b'',4.6545067
46.5,-156.5,b'',4.6435533
46.5,-155.5,b'',4.6297145
46.5,-154.5,b'',4.6201
46.5,-153.5,b'',4.6093116
46.5,-152.5,b'',4.5975585
46.5,-151.5,b'',4.592267
46.5,-150.5,b'',4.5834475
46.5,-149.5,b'',4.5786247
46.5,-148.5,b'',4.5748405
46.5,-147.5,b'',4.5686493
46.5,-146.5,b'',4.56384
46.5,-145.5,b'',4.5572934
46.5,-144.5,b'',4.5572267
46.5,-143.5,b'',4.5528665
46.5,-142.5,b'',4.550823
46.5,-141.5,b'',4.544323
46.5,-140.5,b'',4.5362334
46.5,-139.5,b'',4.532792
46.5,-138.5,b'',4.511274
46.5,-137.5,b'',4.5034537
46.5,-136.5,b'',4.4774766
46.5,-135.5,b'',4.4604397
46.5,-134.5,b'',4.4391985
46.5,-133.5,b'',4.4172683
46.5,-132.5,b'',4.388943
46.5,-131.5,b'',4.372596
46.5,-130.5,b'',4.3435826
46.5,-129.5,b'',4.328581
46.5,-128.5,b'',4.318483
46.5,-127.5,b'',4.32678
46.5,-126.5,b'',4.345841
46.5,-125.5,b'',4.492173
46.5,-124.5,b'',4.784297
46.5,-123.5,b'',5.1380463
46.5,-122.5,b'',5.501522
46.5,-121.5,b'',5.7473145
46.5,-120.5,b'',5.8958755
46.5,-119.5,b'',5.9815855
46.5,-118.5,b'',6.0898514
46.5,-117.5,b'',6.212322
46.5,-116.5,b'',6.345272
46.5,-115.5,b'',6.3329725
46.5,-114.5,b'',6.3337283
46.5,-113.5,b'',6.3166366
46.5,-112.5,b'',6.3847055
46.5,-111.5,b'',6.4061847
46.5,-110.5,b'',6.392366
46.5,-109.5,b'',6.419944
46.5,-108.5,b'',6.47724
46.5,-107.5,b'',6.5700383
46.5,-106.5,b'',6.6668634
46.5,-105.5,b'',6.746017
46.5,-104.5,b'',6.800434
46.5,-103.5,b'',6.855635
46.5,-102.5,b'',6.9488926
46.5,-101.5,b'',7.037505
46.5,-100.5,b'',7.141396
46.5,-99.5,b'',7.2330084
46.5,-98.5,b'',7.3429656
46.5,-97.5,b'',7.404989
46.5,-96.5,b'',7.4398303
46.5,-95.5,b'',7.4470606
46.5,-94.5,b'',7.4426465
46.5,-93.5,b'',7.4136443
46.5,-92.5,b'',7.376055
46.5,-91.5,b'',7.369864
46.5,-90.5,b'',7.398199
46.5,-89.5,b'',7.421839
46.5,-88.5,b'',7.468155
46.5,-87.5,b'',7.5512795
46.5,-86.5,b'',7.6583056
46.5,-85.5,b'',7.7196736
46.5,-84.5,b'',7.7240257
46.5,-83.5,b'',7.68491
46.5,-82.5,b'',7.667555
46.5,-81.5,b'',7.6506834
46.5,-80.5,b'',7.6586967
46.5,-79.5,b'',7.649998
46.5,-78.5,b'',7.645242
46.5,-77.5,b'',7.633436
46.5,-76.5,b'',7.652675
46.5,-75.5,b'',7.654068
46.5,-74.5,b'',7.6513634
46.5,-73.5,b'',7.654311
46.5,-72.5,b'',7.637479
46.5,-71.5,b'',7.591594
46.5,-70.5,b'',7.5292196
46.5,-69.5,b'',7.503439
46.5,-68.5,b'',7.45822
46.5,-67.5,b'',7.4030495
46.5,-66.5,b'',7.280641
46.5,-65.5,b'',7.15519
46.5,-64.5,b'',7.0273247
46.5,-63.5,b'',6.897576
46.5,-62.5,b'',6.733408
46.5,-61.5,b'',6.5614204
46.5,-60.5,b'',6.314965
46.5,-59.5,b'',6.0848308
46.5,-58.5,b'',5.871484
46.5,-57.5,b'',5.717728
46.5,-56.5,b'',5.6130333
46.5,-55.5,b'',5.5226817
46.5,-54.5,b'',5.43565
46.5,-53.5,b'',5.358242
46.5,-52.5,b'',5.2568016
46.5,-51.5,b'',5.18867
46.5,-50.5,b'',5.1234326
46.5,-49.5,b'',5.074547
46.5,-48.5,b'',4.9481797
46.5,-47.5,b'',4.857682
46.5,-46.5,b'',4.693776
46.5,-45.5,b'',4.622486
46.5,-44.5,b'',4.4818573
46.5,-43.5,b'',4.4025536
46.5,-42.5,b'',4.2506137
46.5,-41.5,b'',4.148945
46.5,-40.5,b'',3.9524868
46.5,-39.5,b'',3.8522701
46.5,-38.5,b'',3.7430935
46.5,-37.5,b'',3.6426072
46.5,-36.5,b'',3.5682814
46.5,-35.5,b'',3.4808223
46.5,-34.5,b'',3.420939
46.5,-33.5,b'',3.3250833
46.5,-32.5,b'',3.234792
46.5,-31.5,b'',3.137581
46.5,-30.5,b'',3.0524354
46.5,-29.5,b'',3.0035222
46.5,-28.5,b'',2.9619713
46.5,-27.5,b'',2.9463546
46.5,-26.5,b'',2.9657753
46.5,-25.5,b'',2.9729395
46.5,-24.5,b'',2.9899647
46.5,-23.5,b'',3.0052557
46.5,-22.5,b'',3.021335
46.5,-21.5,b'',3.023052
46.5,-20.5,b'',3.0304065
46.5,-19.5,b'',3.03741
46.5,-18.5,b'',3.0389664
46.5,-17.5,b'',3.0338724
46.5,-16.5,b'',3.0419662
46.5,-15.5,b'',3.0684295
46.5,-14.5,b'',3.0882628
46.5,-13.5,b'',3.1300604
46.5,-12.5,b'',3.1756861
46.5,-11.5,b'',3.2166076
46.5,-10.5,b'',3.2538102
46.5,-9.5,b'',3.2918284
46.5,-8.5,b'',3.3284779
46.5,-7.5,b'',3.3636045
46.5,-6.5,b'',3.4135163
46.5,-5.5,b'',3.5061874
46.5,-4.5,b'',3.650483
46.5,-3.5,b'',3.9533763
46.5,-2.5,b'',4.309145
46.5,-1.5,b'',4.741623
46.5,-0.5,b'',5.1786356
46.5,0.5,b'',5.339803
46.5,1.5,b'',5.471093
46.5,2.5,b'',5.5903854
46.5,3.5,b'',5.697747
46.5,4.5,b'',5.8211546
46.5,5.5,b'',5.9320188
46.5,6.5,b'',6.0088987
46.5,7.5,b'',6.04925
46.5,8.5,b'',6.1035075
46.5,9.5,b'',6.1714263
46.5,10.5,b'',6.182244
46.5,11.5,b'',6.126945
46.5,12.5,b'',6.1316533
46.5,13.5,b'',6.149847
46.5,14.5,b'',6.188139
46.5,15.5,b'',6.226576
46.5,16.5,b'',6.3013825
46.5,17.5,b'',6.357754
46.5,18.5,b'',6.3539314
46.5,19.5,b'',6.3716183
46.5,20.5,b'',6.3724256
46.5,21.5,b'',6.3668065
46.5,22.5,b'',6.3886952
46.5,23.5,b'',6.3660455
46.5,24.5,b'',6.409437
46.5,25.5,b'',6.451771
46.5,26.5,b'',6.502441
46.5,27.5,b'',6.5600457
46.5,28.5,b'',6.4753685
46.5,29.5,b'',6.3664207
46.5,30.5,b'',6.2756543
46.5,31.5,b'',6.221477
46.5,32.5,b'',6.265805
46.5,33.5,b'',6.3477573
46.5,34.5,b'',6.329826
46.5,35.5,b'',6.269278
46.5,36.5,b'',6.215552
46.5,37.5,b'',6.2864423
46.5,38.5,b'',6.440802
46.5,39.5,b'',6.5281835
46.5,40.5,b'',6.544384
46.5,41.5,b'',6.5665197
46.5,42.5,b'',6.5897393
46.5,43.5,b'',6.632545
46.5,44.5,b'',6.661034
46.5,45.5,b'',6.6007853
46.5,46.5,b'',6.5548515
46.5,47.5,b'',6.486013
46.5,48.5,b'',6.4386578
46.5,49.5,b'',6.3688617
46.5,50.5,b'',6.3493886
46.5,51.5,b'',6.4308167
46.5,52.5,b'',6.613938
46.5,53.5,b'',6.8782125
46.5,54.5,b'',7.083903
46.5,55.5,b'',7.2656
46.5,56.5,b'',7.350591
46.5,57.5,b'',7.4416885
46.5,58.5,b'',7.458906
46.5,59.5,b'',7.485342
46.5,60.5,b'',7.536496
46.5,61.5,b'',7.5981436
46.5,62.5,b'',7.6282277
46.5,63.5,b'',7.629539
46.5,64.5,b'',7.6165986
46.5,65.5,b'',7.6025643
46.5,66.5,b'',7.5994835
46.5,67.5,b'',7.5977926
46.5,68.5,b'',7.583821
46.5,69.5,b'',7.5692697
46.5,70.5,b'',7.5632477
46.5,71.5,b'',7.5102334
46.5,72.5,b'',7.479895
46.5,73.5,b'',7.439836
46.5,74.5,b'',7.4433513
46.5,75.5,b'',7.4816475
46.5,76.5,b'',7.4776173
46.5,77.5,b'',7.4822736
46.5,78.5,b'',7.4223957
46.5,79.5,b'',7.375208
46.5,80.5,b'',7.357297
46.5,81.5,b'',7.34912
46.5,82.5,b'',7.401569
46.5,83.5,b'',7.471162
46.5,84.5,b'',7.50984
46.5,85.5,b'',7.56309
46.5,86.5,b'',7.594581
46.5,87.5,b'',7.5535665
46.5,88.5,b'',7.5007625
46.5,89.5,b'',7.390957
46.5,90.5,b'',7.3581557
46.5,91.5,b'',7.3224845
46.5,92.5,b'',7.2917237
46.5,93.5,b'',7.2647896
46.5,94.5,b'',7.248254
46.5,95.5,b'',7.2654753
46.5,96.5,b'',7.269495
46.5,97.5,b'',7.2805557
46.5,98.5,b'',7.257371
46.5,99.5,b'',7.1060414
46.5,100.5,b'',7.0090647
46.5,101.5,b'',6.876613
46.5,102.5,b'',6.8607426
46.5,103.5,b'',6.907016
46.5,104.5,b'',6.9525495
46.5,105.5,b'',6.9809866
46.5,106.5,b'',6.9861026
46.5,107.5,b'',6.968436
46.5,108.5,b'',6.9651628
46.5,109.5,b'',7.0206885
46.5,110.5,b'',7.020981
46.5,111.5,b'',7.0382156
46.5,112.5,b'',7.0649924
46.5,113.5,b'',7.0523853
46.5,114.5,b'',7.1299653
46.5,115.5,b'',7.1944575
46.5,116.5,b'',7.2561026
46.5,117.5,b'',7.232767
46.5,118.5,b'',7.1602063
46.5,119.5,b'',7.064928
46.5,120.5,b'',6.950764
46.5,121.5,b'',6.943218
46.5,122.5,b'',6.960682
46.5,123.5,b'',7.0171347
46.5,124.5,b'',7.0687685
46.5,125.5,b'',7.079739
46.5,126.5,b'',7.098955
46.5,127.5,b'',7.054386
46.5,128.5,b'',6.993251
46.5,129.5,b'',6.9821396
46.5,130.5,b'',7.003819
46.5,131.5,b'',7.076783
46.5,132.5,b'',7.1092186
46.5,133.5,b'',7.1334605
46.5,134.5,b'',7.0881543
46.5,135.5,b'',6.9761443
46.5,136.5,b'',6.935807
46.5,137.5,b'',6.841116
46.5,138.5,b'',6.7152452
46.5,139.5,b'',6.7041698
46.5,140.5,b'',6.7408376
46.5,141.5,b'',6.7866273
46.5,142.5,b'',6.789862
46.5,143.5,b'',6.7794228
46.5,144.5,b'',6.728273
46.5,145.5,b'',6.683692
46.5,146.5,b'',6.626535
46.5,147.5,b'',6.5549946
46.5,148.5,b'',6.459972
46.5,149.5,b'',6.377918
46.5,150.5,b'',6.251298
46.5,151.5,b'',6.1339083
46.5,152.5,b'',6.018569
46.5,153.5,b'',5.9007754
46.5,154.5,b'',5.8013725
46.5,155.5,b'',5.718298
46.5,156.5,b'',5.6371727
46.5,157.5,b'',5.572031
46.5,158.5,b'',5.518581
46.5,159.5,b'',5.4456153
46.5,160.5,b'',5.3969884
46.5,161.5,b'',5.330337
46.5,162.5,b'',5.285253
46.5,163.5,b'',5.23681
46.5,164.5,b'',5.201706
46.5,165.5,b'',5.1617136
46.5,166.5,b'',5.1328907
46.5,167.5,b'',5.0973153
46.5,168.5,b'',5.070329
46.5,169.5,b'',5.0464373
46.5,170.5,b'',5.022858
46.5,171.5,b'',5.0012193
46.5,172.5,b'',4.9785724
46.5,173.5,b'',4.9573226
46.5,174.5,b'',4.9363813
46.5,175.5,b'',4.9188385
46.5,176.5,b'',4.902941
46.5,177.5,b'',4.896438
46.5,178.5,b'',4.88613
46.5,179.5,b'',4.876721
47.5,-179.5,b'',4.8823614
47.5,-178.5,b'',4.8759303
47.5,-177.5,b'',4.8751335
47.5,-176.5,b'',4.8702245
47.5,-175.5,b'',4.8694363
47.5,-174.5,b'',4.865345
47.5,-173.5,b'',4.8657036
47.5,-172.5,b'',4.8592033
47.5,-171.5,b'',4.8597193
47.5,-170.5,b'',4.856263
47.5,-169.5,b'',4.8505654
47.5,-168.5,b'',4.8447113
47.5,-167.5,b'',4.8382163
47.5,-166.5,b'',4.8239975
47.5,-165.5,b'',4.818285
47.5,-164.5,b'',4.8052077
47.5,-163.5,b'',4.7949944
47.5,-162.5,b'',4.786723
47.5,-161.5,b'',4.7758923
47.5,-160.5,b'',4.7627225
47.5,-159.5,b'',4.755806
47.5,-158.5,b'',4.739667
47.5,-157.5,b'',4.7308025
47.5,-156.5,b'',4.718574
47.5,-155.5,b'',4.703783
47.5,-154.5,b'',4.693101
47.5,-153.5,b'',4.6820693
47.5,-152.5,b'',4.6692686
47.5,-151.5,b'',4.6623707
47.5,-150.5,b'',4.6521964
47.5,-149.5,b'',4.6452813
47.5,-148.5,b'',4.6390314
47.5,-147.5,b'',4.6313076
47.5,-146.5,b'',4.6259885
47.5,-145.5,b'',4.618511
47.5,-144.5,b'',4.6162
47.5,-143.5,b'',4.6069183
47.5,-142.5,b'',4.6015005
47.5,-141.5,b'',4.591237
47.5,-140.5,b'',4.5811267
47.5,-139.5,b'',4.575356
47.5,-138.5,b'',4.5504284
47.5,-137.5,b'',4.540776
47.5,-136.5,b'',4.51032
47.5,-135.5,b'',4.4913597
47.5,-134.5,b'',4.463346
47.5,-133.5,b'',4.442503
47.5,-132.5,b'',4.4112663
47.5,-131.5,b'',4.3969107
47.5,-130.5,b'',4.372873
47.5,-129.5,b'',4.359416
47.5,-128.5,b'',4.353715
47.5,-127.5,b'',4.383419
47.5,-126.5,b'',4.439247
47.5,-125.5,b'',4.6433535
47.5,-124.5,b'',4.975055
47.5,-123.5,b'',5.327751
47.5,-122.5,b'',5.673183
47.5,-121.5,b'',5.909041
47.5,-120.5,b'',6.0915914
47.5,-119.5,b'',6.1980405
47.5,-118.5,b'',6.2984385
47.5,-117.5,b'',6.3279815
47.5,-116.5,b'',6.3876886
47.5,-115.5,b'',6.366318
47.5,-114.5,b'',6.354797
47.5,-113.5,b'',6.324185
47.5,-112.5,b'',6.406282
47.5,-111.5,b'',6.4450192
47.5,-110.5,b'',6.4589424
47.5,-109.5,b'',6.504878
47.5,-108.5,b'',6.6025853
47.5,-107.5,b'',6.719417
47.5,-106.5,b'',6.8086457
47.5,-105.5,b'',6.887146
47.5,-104.5,b'',6.957263
47.5,-103.5,b'',7.0226035
47.5,-102.5,b'',7.1120486
47.5,-101.5,b'',7.194758
47.5,-100.5,b'',7.298712
47.5,-99.5,b'',7.383344
47.5,-98.5,b'',7.4876842
47.5,-97.5,b'',7.553131
47.5,-96.5,b'',7.5764832
47.5,-95.5,b'',7.5572886
47.5,-94.5,b'',7.543263
47.5,-93.5,b'',7.50288
47.5,-92.5,b'',7.4762197
47.5,-91.5,b'',7.494509
47.5,-90.5,b'',7.5933256
47.5,-89.5,b'',7.7095103
47.5,-88.5,b'',7.835686
47.5,-87.5,b'',7.895044
47.5,-86.5,b'',7.9358063
47.5,-85.5,b'',7.9349174
47.5,-84.5,b'',7.831174
47.5,-83.5,b'',7.768917
47.5,-82.5,b'',7.789171
47.5,-81.5,b'',7.8043175
47.5,-80.5,b'',7.838281
47.5,-79.5,b'',7.8495727
47.5,-78.5,b'',7.8559365
47.5,-77.5,b'',7.844645
47.5,-76.5,b'',7.828838
47.5,-75.5,b'',7.808354
47.5,-74.5,b'',7.8031588
47.5,-73.5,b'',7.797516
47.5,-72.5,b'',7.756021
47.5,-71.5,b'',7.723873
47.5,-70.5,b'',7.703081
47.5,-69.5,b'',7.698779
47.5,-68.5,b'',7.667679
47.5,-67.5,b'',7.576084
47.5,-66.5,b'',7.446293
47.5,-65.5,b'',7.2880707
47.5,-64.5,b'',7.108503
47.5,-63.5,b'',6.949148
47.5,-62.5,b'',6.7824244
47.5,-61.5,b'',6.651275
47.5,-60.5,b'',6.4487095
47.5,-59.5,b'',6.314484
47.5,-58.5,b'',6.1556926
47.5,-57.5,b'',6.061479
47.5,-56.5,b'',5.984592
47.5,-55.5,b'',5.898025
47.5,-54.5,b'',5.7955055
47.5,-53.5,b'',5.641511
47.5,-52.5,b'',5.4014797
47.5,-51.5,b'',5.255221
47.5,-50.5,b'',5.1395464
47.5,-49.5,b'',5.0405455
47.5,-48.5,b'',4.888154
47.5,-47.5,b'',4.7979403
47.5,-46.5,b'',4.657002
47.5,-45.5,b'',4.6031604
47.5,-44.5,b'',4.459068
47.5,-43.5,b'',4.406865
47.5,-42.5,b'',4.27204
47.5,-41.5,b'',4.1633387
47.5,-40.5,b'',3.9673147
47.5,-39.5,b'',3.86595
47.5,-38.5,b'',3.7499883
47.5,-37.5,b'',3.6471746
47.5,-36.5,b'',3.5688422
47.5,-35.5,b'',3.4804442
47.5,-34.5,b'',3.4129663
47.5,-33.5,b'',3.3217769
47.5,-32.5,b'',3.2266033
47.5,-31.5,b'',3.1209202
47.5,-30.5,b'',3.023385
47.5,-29.5,b'',2.961051
47.5,-28.5,b'',2.9012687
47.5,-27.5,b'',2.8721974
47.5,-26.5,b'',2.8774261
47.5,-25.5,b'',2.8744547
47.5,-24.5,b'',2.887266
47.5,-23.5,b'',2.9047444
47.5,-22.5,b'',2.9227598
47.5,-21.5,b'',2.9254842
47.5,-20.5,b'',2.9417434
47.5,-19.5,b'',2.9544733
47.5,-18.5,b'',2.9670959
47.5,-17.5,b'',2.9637418
47.5,-16.5,b'',2.978755
47.5,-15.5,b'',2.9972568
47.5,-14.5,b'',3.0149815
47.5,-13.5,b'',3.0631635
47.5,-12.5,b'',3.1075675
47.5,-11.5,b'',3.1492865
47.5,-10.5,b'',3.1890564
47.5,-9.5,b'',3.232785
47.5,-8.5,b'',3.2743814
47.5,-7.5,b'',3.3311162
47.5,-6.5,b'',3.4180872
47.5,-5.5,b'',3.572037
47.5,-4.5,b'',3.8063867
47.5,-3.5,b'',4.1442223
47.5,-2.5,b'',4.5508413
47.5,-1.5,b'',4.89476
47.5,-0.5,b'',5.1305976
47.5,0.5,b'',5.2406807
47.5,1.5,b'',5.352417
47.5,2.5,b'',5.4502707
47.5,3.5,b'',5.52706
47.5,4.5,b'',5.6579394
47.5,5.5,b'',5.752972
47.5,6.5,b'',5.8419914
47.5,7.5,b'',5.861654
47.5,8.5,b'',5.9784894
47.5,9.5,b'',6.072714
47.5,10.5,b'',6.099565
47.5,11.5,b'',6.081207
47.5,12.5,b'',6.1095147
47.5,13.5,b'',6.1095457
47.5,14.5,b'',6.1103296
47.5,15.5,b'',6.1339636
47.5,16.5,b'',6.210921
47.5,17.5,b'',6.283066
47.5,18.5,b'',6.3032146
47.5,19.5,b'',6.3498783
47.5,20.5,b'',6.3510246
47.5,21.5,b'',6.331007
47.5,22.5,b'',6.331297
47.5,23.5,b'',6.347992
47.5,24.5,b'',6.378963
47.5,25.5,b'',6.405072
47.5,26.5,b'',6.468318
47.5,27.5,b'',6.577322
47.5,28.5,b'',6.5587387
47.5,29.5,b'',6.5476446
47.5,30.5,b'',6.5313215
47.5,31.5,b'',6.530524
47.5,32.5,b'',6.5249834
47.5,33.5,b'',6.539766
47.5,34.5,b'',6.5242763
47.5,35.5,b'',6.5371614
47.5,36.5,b'',6.545164
47.5,37.5,b'',6.571587
47.5,38.5,b'',6.6330256
47.5,39.5,b'',6.6725454
47.5,40.5,b'',6.6944084
47.5,41.5,b'',6.737695
47.5,42.5,b'',6.7633896
47.5,43.5,b'',6.8187327
47.5,44.5,b'',6.8664684
47.5,45.5,b'',6.859066
47.5,46.5,b'',6.8595896
47.5,47.5,b'',6.8414564
47.5,48.5,b'',6.8469353
47.5,49.5,b'',6.851556
47.5,50.5,b'',6.876254
47.5,51.5,b'',6.936986
47.5,52.5,b'',7.0483594
47.5,53.5,b'',7.198676
47.5,54.5,b'',7.3450084
47.5,55.5,b'',7.485013
47.5,56.5,b'',7.5587993
47.5,57.5,b'',7.639757
47.5,58.5,b'',7.685212
47.5,59.5,b'',7.7414193
47.5,60.5,b'',7.773704
47.5,61.5,b'',7.8227224
47.5,62.5,b'',7.836511
47.5,63.5,b'',7.821649
47.5,64.5,b'',7.792877
47.5,65.5,b'',7.7632303
47.5,66.5,b'',7.761736
47.5,67.5,b'',7.7894197
47.5,68.5,b'',7.785062
47.5,69.5,b'',7.77145
47.5,70.5,b'',7.7616925
47.5,71.5,b'',7.713208
47.5,72.5,b'',7.7046437
47.5,73.5,b'',7.68636
47.5,74.5,b'',7.6891594
47.5,75.5,b'',7.705006
47.5,76.5,b'',7.7221355
47.5,77.5,b'',7.7365294
47.5,78.5,b'',7.7204456
47.5,79.5,b'',7.704659
47.5,80.5,b'',7.650819
47.5,81.5,b'',7.58248
47.5,82.5,b'',7.573323
47.5,83.5,b'',7.580106
47.5,84.5,b'',7.5780954
47.5,85.5,b'',7.539329
47.5,86.5,b'',7.4886074
47.5,87.5,b'',7.4363537
47.5,88.5,b'',7.4052296
47.5,89.5,b'',7.321993
47.5,90.5,b'',7.2598906
47.5,91.5,b'',7.187166
47.5,92.5,b'',7.0774627
47.5,93.5,b'',7.124096
47.5,94.5,b'',7.1999016
47.5,95.5,b'',7.285307
47.5,96.5,b'',7.3421283
47.5,97.5,b'',7.2999234
47.5,98.5,b'',7.242603
47.5,99.5,b'',7.0983143
47.5,100.5,b'',6.9971194
47.5,101.5,b'',6.92992
47.5,102.5,b'',6.9486375
47.5,103.5,b'',7.0074587
47.5,104.5,b'',7.0836143
47.5,105.5,b'',7.0901723
47.5,106.5,b'',7.0856366
47.5,107.5,b'',7.0510683
47.5,108.5,b'',7.0207796
47.5,109.5,b'',7.039341
47.5,110.5,b'',7.020227
47.5,111.5,b'',7.0188622
47.5,112.5,b'',7.0495353
47.5,113.5,b'',7.0940957
47.5,114.5,b'',7.186449
47.5,115.5,b'',7.267367
47.5,116.5,b'',7.3500595
47.5,117.5,b'',7.347781
47.5,118.5,b'',7.2915053
47.5,119.5,b'',7.1723614
47.5,120.5,b'',7.0381503
47.5,121.5,b'',6.993386
47.5,122.5,b'',6.9882383
47.5,123.5,b'',7.0532155
47.5,124.5,b'',7.1153045
47.5,125.5,b'',7.161028
47.5,126.5,b'',7.1976867
47.5,127.5,b'',7.162266
47.5,128.5,b'',7.109
47.5,129.5,b'',7.1060643
47.5,130.5,b'',7.124435
47.5,131.5,b'',7.191114
47.5,132.5,b'',7.2283597
47.5,133.5,b'',7.2639923
47.5,134.5,b'',7.252484
47.5,135.5,b'',7.192789
47.5,136.5,b'',7.1556664
47.5,137.5,b'',7.0757747
47.5,138.5,b'',6.9972725
47.5,139.5,b'',6.9598274
47.5,140.5,b'',6.9686165
47.5,141.5,b'',7.028556
47.5,142.5,b'',7.0351634
47.5,143.5,b'',6.994475
